membership:participant_set_id	participant
CASE_13	C1468__09C85378
CASE_13	C1468__09C85652
CASE_13	C1468__09C85889
CASE_13	C1468__09C86016
CASE_13	C1468__09C86020
CASE_13	C1468__09C86109
CASE_13	C1468__09C86141
CASE_13	C1468__09C86256
CASE_13	C1468__09C86257
CASE_13	C1468__09C89133
CASE_13	C1468__09C89280
CASE_13	C1468__09C89716
CASE_13	C1468__09C89717
CASE_13	C1468__09C95551
CASE_13	C1468__09C95914
CASE_13	C1468__09C96721
CASE_13	C1468__09C96722
CASE_13	C1468__09C96723
CASE_13	C1468__09C98456
CASE_13	C1468__09C98459
CASE_13	C1468__10C101528
CASE_13	C1468__10C102441
CASE_13	C1468__10C102447
CASE_13	C1468__10C107451
CASE_13	C1468__10C108338
CASE_13	C1468__10C109389
CASE_13	C1468__10C109934
CASE_13	C1468__10C110018
CASE_13	C1468__10C110255
CASE_13	C1468__10C111314
CASE_13	C1468__10C112390
CASE_13	C1468__10C112514
CASE_13	C1468__10C112515
CASE_13	C1468__10C112806
CASE_13	C1468__10C113033
CASE_13	C1468__10C113318
CASE_13	C1468__10C114439
CASE_13	C1468__10C115171
CASE_13	C1468__10C115819
CASE_13	C1468__10C117602
CASE_13	C1468__10C117763
CASE_13	C1468__11C118138
CASE_13	C1468__11C118140
CASE_13	C1468__30079-102
CASE_13	C1468__80001100066
CASE_13	C1468__80001101427-1
CASE_13	C1468__80001101441
CASE_13	C1468__80001101507
CASE_13	C1468__80001101546
CASE_13	C1468__80001101552
CASE_13	C1468__80001101743-2
CASE_13	C1468__80001101745
CASE_13	C1468__80001101750
CASE_13	C1468__80001101760
CASE_13	C1468__80001101796
CASE_13	C1468__80001101919
CASE_13	C1468__80001101950
CASE_13	C1468__80001101958
CASE_13	C1468__80001101968
CASE_13	C1468__80001102089
CASE_13	C1468__80001102119
CASE_13	C1468__80001102148
CASE_13	C1468__80001102170
CASE_13	C1468__80001102171
CASE_13	C1468__80001102205
CASE_13	C1468__80001102221
CASE_13	C1468__80001102227
CASE_13	C1468__80001102282
CASE_13	C1468__80001102311-1
CASE_13	C1468__80001102333
CASE_13	C1468__80001102386
CASE_13	C1468__80001102505
CASE_13	C1468__80001103615
CASE_13	C1468__80001103635
CASE_13	C1468__80001104046
CASE_13	C1468__80001104245
CASE_13	C1468__80001104252
CASE_13	C1468__80001105092
CASE_13	C1468__AU010A
CASE_13	C1468__AU051B
CASE_13	C1468__AU054C
CASE_13	C1468__AU059C
CASE_13	C1468__AU089B
CASE_13	C1468__AU089C
CASE_13	C1468__AU120A
CASE_13	C1468__AU120B
CASE_13	C1468__AU126A
CASE_13	C1468__AU151C
CASE_13	C1468__AU164B
CASE_13	C1468__AU168C
CASE_13	C1468__AU190B
CASE_13	C1468__AU192A
CASE_13	C1468__AU207B
CASE_13	C1468__AU223B
CASE_13	C1468__DEASD_0011_600
CASE_13	C1468__DEASD_0013_001
CASE_13	C1468__DEASD_0025_500
CASE_13	C1468__DEASD_0025_600
CASE_13	C1468__DEASD_0026_001
CASE_13	C1468__DEASD_0028_001
CASE_13	C1468__DEASD_0029_500
CASE_13	C1468__DEASD_0050_001
CASE_13	C1468__DEASD_0050_500
CASE_13	C1468__DEASD_0053_500
CASE_13	C1468__DEASD_0058_001
CASE_13	C1468__DEASD_0075_500
CASE_13	C1468__DEASD_0087_500
CASE_13	C1468__DEASD_0096_500
CASE_13	C1468__DEASD_0108_600
CASE_13	C1468__DEASD_0109_001
CASE_13	C1468__DEASD_0110_500
CASE_13	C1468__DEASD_0112_001
CASE_13	C1468__DEASD_0117_600
CASE_13	C1468__DEASD_0121_600
CASE_13	C1468__DEASD_0126_001
CASE_13	C1468__DEASD_0130_500
CASE_13	C1468__DEASD_0137_001
CASE_13	C1468__DEASD_0139_001
CASE_13	C1468__DEASD_0141_600
CASE_13	C1468__DEASD_0143_001
CASE_13	C1468__DEASD_0150_002
CASE_13	C1468__DEASD_0152_500
CASE_13	C1468__DEASD_0159_600
CASE_13	C1468__DEASD_0160_600
CASE_13	C1468__DEASD_0161_500
CASE_13	C1468__DEASD_0163_500
CASE_13	C1468__DEASD_0172_500
CASE_13	C1468__DEASD_0175_500
CASE_13	C1468__DEASD_0179_001
CASE_13	C1468__DEASD_0179_500
CASE_13	C1468__DEASD_0180_600
CASE_13	C1468__DEASD_0181_600
CASE_13	C1468__DEASD_0191_500
CASE_13	C1468__DEASD_0214_001
CASE_13	C1468__DEASD_0236_600
CASE_13	C1468__DEASD_0239_001
CASE_13	C1468__DEASD_0252_600
CASE_13	C1468__DEASD_0256_600
CASE_13	C1468__DEASD_0259_001
CASE_13	C1468__DEASD_0263_500
CASE_13	C1468__DEASD_0265_001
CASE_13	C1468__DEASD_0265_500
CASE_13	C1468__DEASD_0270_001
CASE_13	C1468__DEASD_0283_600
CASE_13	C1468__DEASD_0288_500
CASE_13	C1468__DEASD_0296_001
CASE_13	C1468__DEASD_0296_600
CASE_13	C1468__DEASD_0297_001
CASE_13	C1468__DEASD_0313_600
CASE_13	C1468__DEASD_0317_001
CASE_13	C1468__DEASD_0319_600
CASE_13	C1468__DEASD_0325_600
CASE_13	C1468__DEASD_0326_004
CASE_13	C1468__DEASD_0330_500
CASE_13	C1468__DEASD_0334_600
CASE_13	C1468__DEASD_0355_500
CASE_13	C1468__DEASD_0364_001
CASE_13	C1468__DEASD_0364_600
CASE_13	C1468__DEASD_0368_001
CASE_13	C1468__DEASD_0380_001
CASE_13	C1468__DEASD_0380_600
CASE_13	C1468__DEASD_0390_001
CASE_13	C1468__DEASD_0391_001
CASE_13	C1468__DEASD_0393_001
CASE_13	C1468__DEASD_0397_001
CASE_13	C1468__DEASD_0403_001
CASE_13	C1468__DEASD_0404_001
CASE_13	C1468__DEASD_0406_500
CASE_13	C1468__DEASD_0410_001
CASE_13	C1468__DEASD_0412_500
CASE_13	C1468__DEASD_0415_600
CASE_13	C1468__DEASD_0420_500
CASE_13	C1468__DEASD_0438_600
CASE_13	C1468__DEASD_0446_600
CASE_13	C1468__DEASD_0450_500
CASE_13	C1468__GAU0034B
CASE_13	C1468__GAU0041B
CASE_13	C1468__SAGA-108
CASE_13	C1468__SAGA-11
CASE_13	C1468__SAGA-50
CASE_13	C1508__00087099
CASE_13	C1508__00108121
CASE_13	C1508__00189718
CASE_13	C1508__00222245
CASE_13	C1508__00234244
CASE_13	C1508__00298410
CASE_13	C1508__00298429
CASE_13	C1508__00303242
CASE_13	C1508__00322167
CASE_13	C1508__00340130
CASE_13	C1508__00341956
CASE_13	C1508__00342152
CASE_13	C1508__00348993
CASE_13	C1508__00349004
CASE_13	C1508__00349830
CASE_13	C1508__00349834
CASE_13	C1508__00365717
CASE_13	C1508__00367090
CASE_13	C1508__00367140
CASE_13	C1508__00370079
CASE_13	C1508__00370101
CASE_13	C1508__00371456
CASE_13	C1508__00373404
CASE_13	C1508__00439942
CASE_13	C1508__00443466
CASE_13	C1508__00443723
CASE_13	C1508__00445628
CASE_13	C1508__00445664
CASE_13	C1508__00445668
CASE_13	C1508__00451893
CASE_13	C1508__00454638
CASE_13	C1508__00454713
CASE_13	C1508__00454714
CASE_13	C1508__00454719
CASE_13	C1508__00454730
CASE_13	C1508__00454734
CASE_13	C1508__00454739
CASE_13	C1508__00459332
CASE_13	C1508__00476115
CASE_13	C1508__303301
CASE_13	C1508__445638
CASE_13	C1508__446271
CASE_13	C1508__480813
CASE_13	C1508__481655
CASE_13	C1508__481665
CASE_13	C1508__481673
CASE_13	C1508__485210
CASE_13	C1508__485261
CASE_13	C1508__493113
CASE_13	C1508__503165
CASE_13	C1508__503305
CASE_13	C1508__506338
CASE_13	C1508__508018
CASE_13	C1508__509605
CASE_13	C1508__509606
CASE_13	C1508__518997
CASE_13	C1508__540333
CASE_13	C1508__546198
CASE_13	C1508__546238
CASE_13	C1508__549052
CASE_13	C1508__555536
CASE_13	C1508__555903
CASE_13	C1508__555952
CASE_13	C1508__555975
CASE_13	C1508__556013
CASE_13	C1508__560191
CASE_13	C1508__569817
CASE_13	C1508__569837
CASE_13	C1508__569962
CASE_13	C1508__585802
CASE_13	C1508__585822
CASE_13	C1508__588799
CASE_13	C1508__602316
CASE_13	C1508__605432
CASE_13	C1508__605555
CASE_13	C1508__615758
CASE_13	C1508__615790
CASE_13	C1508__618249
CASE_13	C1508__630358
CASE_13	C1508__655259
CASE_13	C1508__656301
CASE_13	C1508__657009
CASE_13	C1508__657015
CASE_13	C1508__659952
CASE_13	C1508__659983
CASE_13	C1508__665344
CASE_13	C1508__665361
CASE_13	C1508__675298
CASE_13	C1508__675328
CASE_13	C1508__675340
CASE_13	C1509__00069616
CASE_13	C1509__00108135
CASE_13	C1509__00124651
CASE_13	C1509__00128105
CASE_13	C1509__00173699
CASE_13	C1509__00200094
CASE_13	C1509__00201525
CASE_13	C1509__00269361
CASE_13	C1509__00322139
CASE_13	C1509__00344404
CASE_13	C1509__00373700
CASE_13	C1509__00431483
CASE_13	C1509__00432803
CASE_13	C1509__00443740
CASE_13	C1509__00443781
CASE_13	C1509__00443792
CASE_13	C1509__00446096
CASE_13	C1509__00446120
CASE_13	C1509__00450150
CASE_13	C1509__00451846
CASE_13	C1509__00452849
CASE_13	C1509__00452930
CASE_13	C1509__00454751
CASE_13	C1509__00476917
CASE_13	C1509__450137
CASE_13	C1509__480751
CASE_13	C1509__480754
CASE_13	C1509__481577
CASE_13	C1509__504603
CASE_13	C1509__504617
CASE_13	C1509__504673
CASE_13	C1509__506332
CASE_13	C1509__506733
CASE_13	C1509__506805
CASE_13	C1509__506820
CASE_13	C1509__508063
CASE_13	C1509__508132
CASE_13	C1509__509522
CASE_13	C1509__509588
CASE_13	C1509__509622
CASE_13	C1509__514447
CASE_13	C1509__519015
CASE_13	C1509__540297
CASE_13	C1509__540518
CASE_13	C1509__540553
CASE_13	C1509__541183
CASE_13	C1509__546262
CASE_13	C1509__555987
CASE_13	C1509__560248
CASE_13	C1509__564718
CASE_13	C1509__564740
CASE_13	C1509__564757
CASE_13	C1509__564774
CASE_13	C1509__569851
CASE_13	C1509__569898
CASE_13	C1509__572563
CASE_13	C1509__572611
CASE_13	C1509__573301
CASE_13	C1509__576444
CASE_13	C1509__585825
CASE_13	C1509__588807
CASE_13	C1509__588817
CASE_13	C1509__588904
CASE_13	C1509__594882
CASE_13	C1509__594906
CASE_13	C1509__594935
CASE_13	C1509__598550
CASE_13	C1509__600095
CASE_13	C1509__602229
CASE_13	C1509__605471
CASE_13	C1509__615842
CASE_13	C1509__623028
CASE_13	C1509__630239
CASE_13	C1509__630371
CASE_13	C1509__630407
CASE_13	C1509__630440
CASE_13	C1509__655267
CASE_13	C1509__656276
CASE_13	C1509__656967
CASE_13	C1509__656977
CASE_13	C1509__657019
CASE_13	C1509__659992
CASE_13	C1509__660012
CASE_13	C1509__663639
CASE_13	C1509__663643
CASE_13	C1509__665410
CASE_13	C1509__667044
CASE_13	C1509__667052
CASE_13	C1509__667118
CASE_13	C1509__667146
CASE_13	C1509__667159
CASE_13	C1509__675294
CASE_13	C1509__675332
CASE_13	C1509__675356
CASE_13	C1509__679816
CASE_13	C1509__681953
CASE_13	C1509__683479
CASE_13	C1509__683568
CASE_13	C1509__683601
CASE_13	C1509__689596
CASE_13	C1559__14705-x1
CASE_13	C1559__14714-x11
CASE_13	C1559__14719-x25
CASE_13	C1559__14732-x6
CASE_13	C1559__14733-x14
CASE_13	C1559__14734-x11
CASE_13	C1559__14735-x3
CASE_13	C1559__14741-x22
CASE_13	C1559__14752-x4
CASE_13	C1559__14754-x7
CASE_13	C1559__14756-x16
CASE_13	C1559__14757-x1
CASE_13	C1559__14757-x16
CASE_13	C1559__14757-x2
CASE_13	C1559__14759-x11
CASE_13	C1559__14759-x12
CASE_13	C1559__14762-x28
CASE_13	C1559__14762-x29
CASE_13	C1559__14767-x21
CASE_13	C1559__14769-x2
CASE_13	C1559__14770-x6
CASE_13	C1559__14777-x2
CASE_13	C1559__14786-x20
CASE_13	C1559__14795-x16
CASE_13	C1559__14799-x3
CASE_13	C1559__14804-x18
CASE_13	C1559__14809-x1
CASE_13	C1559__14824-x10
CASE_13	C1559__14832-x7
CASE_13	C1559__14863-x7
CASE_13	C1559__14872-x38
CASE_13	C1559__14899-x21
CASE_13	C1559__14921-x7
CASE_13	C1559__14945-x8
CASE_13	C1559__SV0000331
CASE_13	C1559__SV0000347
CASE_13	C1559__SV0000352
CASE_13	C1559__SV0000471
CASE_13	C1559__SV0000599
CASE_13	C1559__SV0000606
CASE_13	C1559__SV0000633
CASE_13	C1559__SV0000634
CASE_13	C1559__SV0000677
CASE_13	C1559__SV0000681
CASE_13	C1559__SV0000696
CASE_13	C1559__SV0000727
CASE_13	C1559__SV0000731
CASE_13	C1559__SV0000794
CASE_13	C1559__SV0000822
CASE_13	C1559__SV0000866
CASE_13	C1559__SV0000937
CASE_13	C1559__SV0000983
CASE_13	C1559__SV0001061
CASE_13	C1559__SV0001085
CASE_13	C1559__SV0001086
CASE_13	C1559__SV00026
CASE_13	C1559__SV00079
CASE_13	C1559__SV00088
CASE_13	C1592__05C46545
CASE_13	C1628__01C05702
CASE_13	C1628__01C06629
CASE_13	C1628__01C07328
CASE_13	C1628__01C07348
CASE_13	C1628__01C07359
CASE_13	C1628__01C08041
CASE_13	C1628__01C08044
CASE_13	C1628__01C08047
CASE_13	C1628__01C08071
CASE_13	C1628__02C11302
CASE_13	C1628__03HI2475A
CASE_13	C1628__04C35713
CASE_13	C1628__04HI2863A
CASE_13	C1628__04HI3433A
CASE_13	C1628__05C41973
CASE_13	C1628__05C44902
CASE_13	C1628__05C44909
CASE_13	C1628__98HI0028A
CASE_13	C1628__98HI0082A
CASE_13	C1628__98HI0403A
CASE_13	C1628__99HI1000A
CASE_13	C1628__AU0864202
CASE_13	C1628__AU1433304
CASE_13	C1628__AU1619303
CASE_13	C1628__AU1772202
CASE_13	C1628__AU2050304
CASE_13	C1628__AU2371303
CASE_13	C1628__AU2793202
CASE_13	C1628__AU3729202
CASE_13	C1628__AU3729303
CASE_13	C1628__HI2698
CASE_13	C314__00HI1508A
CASE_13	C314__01HI2143A
CASE_13	C314__04C30687A
CASE_13	C314__05C40203A
CASE_13	C314__05C43504
CASE_13	C314__09C96149
CASE_13	C314__09C96615
CASE_13	C314__09C97626
CASE_13	C314__09C98975
CASE_13	C314__09C98976
CASE_13	C314__09C99711
CASE_13	C314__09C99754
CASE_13	C314__10C101204
CASE_13	C314__10C102372
CASE_13	C314__10C102470
CASE_13	C314__10C102531
CASE_13	C314__10C104175
CASE_13	C314__10C104176
CASE_13	C314__98HI0603A
CASE_13	C339__01HI2272A
CASE_13	C339__01HI2344A
CASE_13	C339__04C31069A
CASE_13	C339__04C31170A
CASE_13	C339__04C31229A
CASE_13	C339__04HI2763A
CASE_13	C339__04HI2885A
CASE_13	C339__04HI3498A
CASE_13	C339__05C44284
CASE_13	C339__05C44420
CASE_13	C339__05C44482
CASE_13	C339__05C44839
CASE_13	C339__05HI3652A
CASE_13	C339__05HI3800A
CASE_13	C339__05HI3825A
CASE_13	C339__05HI4328A
CASE_13	C339__05HI4726A
CASE_13	C339__99HI0748
CASE_13	C339__99HI0868A
CASE_13	C339__99HI1075A
CASE_13	C845__10C106241
CASE_13	C845__10C106340
CASE_13	C845__10C106624
CASE_13	C845__10C106626
CASE_13	C845__10C106627
CASE_13	C845__10C106866
CASE_13	C845__10C107390
CASE_13	C845__10C108983
CASE_13	C845__10C108986
CASE_13	C845__10C109082
CASE_13	C845__10C109390
CASE_13	C845__10C109393
CASE_13	C845__10C109546
CASE_13	C845__10C109548
CASE_13	C845__10C109812
CASE_13	C845__10C111233
CASE_13	C845__10C111234
CASE_13	C845__10C111561
CASE_13	C845__10C116038
CASE_13	C845__10C116039
CASE_13	C845__10C116199
CASE_13	C845__10C117289
CASE_13	C845__10C117953
CASE_13	C845__11C120635
CASE_13	C845__11C123312
CASE_13	C845__AC02-1177-03
CASE_13	C845__AC02-1178-02
CASE_13	C845__AC02-1198-02
CASE_13	C845__AC02-1206-02
CASE_13	C845__AC02-1206-04
CASE_13	C845__AC02-1223-03
CASE_13	C845__AC02-1240-01
CASE_13	C845__AC02-1240-04
CASE_13	C845__AC03-1002-02
CASE_13	C845__AC04-0014-01
CASE_13	C845__AC04-0014-02
CASE_13	C845__AC04-0015-03
CASE_13	C845__AC04-0034-03
CASE_13	C845__AC04-1001-01
CASE_13	C845__AC04-1001-04
CASE_13	C845__AC04-1008-02
CASE_13	C955__09C91279
CASE_13	C955__09C98302
CASE_13	C955__10C104910
CASE_13	C955__10C109527
CASE_13	C955__AC02-1265-01
CASE_13	C955__ASDFI_1073
CASE_13	C955__ASDFI_1094
CASE_13	C955__ASDFI_1142
CASE_13	C955__ASDFI_1144
CASE_13	C955__ASDFI_1380
CASE_13	C955__ASDFI_1510
CASE_13	C955__ASDFI_1528
CASE_13	C955__ASDFI_1539
CASE_13	C955__ASDFI_1553
CASE_13	C955__ASDFI_1626
CASE_13	C955__ASDFI_1648
CASE_13	C955__ASDFI_1651
CASE_13	C955__ASDFI_719
CASE_13	C955__ASDFI_757
CASE_13	C955__ASDFI_758
CASE_13	RP-28__14702-x1
CASE_14	C1468__08C77587
CASE_14	C1468__08C77590
CASE_14	C1468__08C77591
CASE_14	C1468__08C77592
CASE_14	C1468__08C77631
CASE_14	C1468__08C77635
CASE_14	C1468__08C77637
CASE_14	C1468__08C77687
CASE_14	C1468__08C77688
CASE_14	C1468__08C77689
CASE_14	C1468__08C77727
CASE_14	C1468__08C77728
CASE_14	C1468__08C77809
CASE_14	C1468__08C77811
CASE_14	C1468__08C78116
CASE_14	C1468__08C78219
CASE_14	C1468__08C78222
CASE_14	C1468__08C78260
CASE_14	C1468__08C78261
CASE_14	C1468__08C78326
CASE_14	C1468__08C78368
CASE_14	C1468__08C78455
CASE_14	C1468__08C78456
CASE_14	C1468__08C78519
CASE_14	C1468__08C78686
CASE_14	C1468__08C78745
CASE_14	C1468__08C78790
CASE_14	C1468__08C78792
CASE_14	C1468__08C79054
CASE_14	C1468__08C79293
CASE_14	C1468__08C79530
CASE_14	C1468__09C80248
CASE_14	C1468__09C80350
CASE_14	C1468__09C80935
CASE_14	C1468__09C81046
CASE_14	C1468__09C81247
CASE_14	C1468__09C81356
CASE_14	C1468__09C81474
CASE_14	C1468__09C81574
CASE_14	C1468__09C81576
CASE_14	C1468__09C81578
CASE_14	C1468__09C81654
CASE_14	C1468__09C81660
CASE_14	C1468__09C81714
CASE_14	C1468__09C81716
CASE_14	C1468__09C81770
CASE_14	C1468__09C81948
CASE_14	C1468__09C82223
CASE_14	C1468__09C82224
CASE_14	C1468__09C82226
CASE_14	C1468__09C82227
CASE_14	C1468__09C82497
CASE_14	C1468__09C83011
CASE_14	C1468__09C83070
CASE_14	C1468__09C83071
CASE_14	C1468__09C83082
CASE_14	C1468__09C83617
CASE_14	C1468__09C84010
CASE_14	C1468__09C84011
CASE_14	C1468__09C85651
CASE_14	C1468__09C85653
CASE_14	C1468__09C85770
CASE_14	C1468__09C85888
CASE_14	C1468__09C85947
CASE_14	C1468__09C86012
CASE_14	C1468__09C86570
CASE_14	C1468__09C87450
CASE_14	C1468__09C89011
CASE_14	C1468__09C89131
CASE_14	C1468__09C89284
CASE_14	C1468__09C89287
CASE_14	C1468__09C89625
CASE_14	C1468__09C89712
CASE_14	C1468__09C89917
CASE_14	C1468__09C95821
CASE_14	C1468__09C96267
CASE_14	C1468__09C96268
CASE_14	C1468__09C96332
CASE_14	C1468__09C96589
CASE_14	C1468__09C98457
CASE_14	C1468__09C99530
CASE_14	C1468__09C99695
CASE_14	C1468__10C101851
CASE_14	C1468__10C101852
CASE_14	C1468__10C102440
CASE_14	C1468__10C102446
CASE_14	C1468__10C102998
CASE_14	C1468__10C103307
CASE_14	C1468__10C108112
CASE_14	C1468__10C109936
CASE_14	C1468__10C110016
CASE_14	C1468__10C110256
CASE_14	C1468__10C112208
CASE_14	C1468__10C112343
CASE_14	C1468__10C112391
CASE_14	C1468__10C112448
CASE_14	C1468__10C113317
CASE_14	C1468__10C114953
CASE_14	C1468__10C114954
CASE_14	C1468__10C116530
CASE_14	C1468__10C117601
CASE_14	C1468__10C117603
CASE_14	C1468__11C121822
CASE_14	C1468__30079-201
CASE_14	C1468__80001100435
CASE_14	C1468__80001100447
CASE_14	C1468__80001100464
CASE_14	C1468__80001100504
CASE_14	C1468__80001101427
CASE_14	C1468__80001101445-2
CASE_14	C1468__80001101481
CASE_14	C1468__80001101788
CASE_14	C1468__80001101927
CASE_14	C1468__80001102007
CASE_14	C1468__80001102047
CASE_14	C1468__80001102089-2
CASE_14	C1468__80001102182
CASE_14	C1468__80001102311
CASE_14	C1468__80001102445
CASE_14	C1468__80001102473
CASE_14	C1468__80001102478
CASE_14	C1468__80001103616
CASE_14	C1468__80001103644
CASE_14	C1468__80001103645
CASE_14	C1468__80001103700
CASE_14	C1468__80001103796
CASE_14	C1468__80001103830
CASE_14	C1468__80001103878
CASE_14	C1468__80001103901
CASE_14	C1468__80001103921
CASE_14	C1468__80001103966
CASE_14	C1468__80001104016
CASE_14	C1468__80001104048
CASE_14	C1468__80001104079
CASE_14	C1468__80001104081
CASE_14	C1468__80001104118
CASE_14	C1468__80001104217
CASE_14	C1468__80001104268
CASE_14	C1468__80001104287
CASE_14	C1468__80001104296
CASE_14	C1468__80001104706
CASE_14	C1468__80001104710
CASE_14	C1468__80001104886
CASE_14	C1468__80001105180
CASE_14	C1468__80001105189
CASE_14	C1468__80001105202
CASE_14	C1468__AC640-102
CASE_14	C1468__AC677-101
CASE_14	C1468__AU007A
CASE_14	C1468__AU008B
CASE_14	C1468__AU017C
CASE_14	C1468__AU022A
CASE_14	C1468__AU022C
CASE_14	C1468__AU030A
CASE_14	C1468__AU030B
CASE_14	C1468__AU041B
CASE_14	C1468__AU044A
CASE_14	C1468__AU051A
CASE_14	C1468__AU070A
CASE_14	C1468__AU084A
CASE_14	C1468__AU094C
CASE_14	C1468__AU116C
CASE_14	C1468__AU125C
CASE_14	C1468__AU134A
CASE_14	C1468__AU138C
CASE_14	C1468__AU146A
CASE_14	C1468__AU146B
CASE_14	C1468__AU153B
CASE_14	C1468__AU167A
CASE_14	C1468__AU168A
CASE_14	C1468__AU169C
CASE_14	C1468__AU175A
CASE_14	C1468__AU175C
CASE_14	C1468__AU180A
CASE_14	C1468__AU198A
CASE_14	C1468__AU200A
CASE_14	C1468__AU200C
CASE_14	C1468__AU205A
CASE_14	C1468__AU205B
CASE_14	C1468__AU207A
CASE_14	C1468__AU211C
CASE_14	C1468__AU212C
CASE_14	C1468__AU214A
CASE_14	C1468__AU214C
CASE_14	C1468__AU216C
CASE_14	C1468__AU230A
CASE_14	C1468__AU235A
CASE_14	C1468__AU241A
CASE_14	C1468__AU241B
CASE_14	C1468__DEASD_0026_600
CASE_14	C1468__DEASD_0042_600
CASE_14	C1468__DEASD_0055_001
CASE_14	C1468__DEASD_0055_500
CASE_14	C1468__DEASD_0076_001
CASE_14	C1468__DEASD_0076_600
CASE_14	C1468__DEASD_0077_500
CASE_14	C1468__DEASD_0089_600
CASE_14	C1468__DEASD_0090_600
CASE_14	C1468__DEASD_0095_600
CASE_14	C1468__DEASD_0101_500
CASE_14	C1468__DEASD_0114_001
CASE_14	C1468__DEASD_0123_001
CASE_14	C1468__DEASD_0127_600
CASE_14	C1468__DEASD_0129_500
CASE_14	C1468__DEASD_0141_001
CASE_14	C1468__DEASD_0148_001
CASE_14	C1468__DEASD_0160_500
CASE_14	C1468__DEASD_0183_600
CASE_14	C1468__DEASD_0191_002
CASE_14	C1468__DEASD_0220_001
CASE_14	C1468__DEASD_0224_600
CASE_14	C1468__DEASD_0247_001
CASE_14	C1468__DEASD_0249_001
CASE_14	C1468__DEASD_0249_500
CASE_14	C1468__DEASD_0261_500
CASE_14	C1468__DEASD_0276_500
CASE_14	C1468__DEASD_0284_500
CASE_14	C1468__DEASD_0287_600
CASE_14	C1468__DEASD_0290_500
CASE_14	C1468__DEASD_0297_500
CASE_14	C1468__DEASD_0307_001
CASE_14	C1468__DEASD_0307_600
CASE_14	C1468__DEASD_0315_500
CASE_14	C1468__DEASD_0325_001
CASE_14	C1468__DEASD_0331_500
CASE_14	C1468__DEASD_0333_001
CASE_14	C1468__DEASD_0354_001
CASE_14	C1468__DEASD_0356_600
CASE_14	C1468__DEASD_0399_500
CASE_14	C1468__DEASD_0440_001
CASE_14	C1468__SAGA-15
CASE_14	C1468__SAGA-16
CASE_14	C1468__SAGA-4
CASE_14	C1468__SAGA-44
CASE_14	C1468__SAGA-62
CASE_14	C1468__SAGA-7
CASE_14	C1468__SAGA-75
CASE_14	C1468__SAGA-8
CASE_14	C1468__SAGA-92
CASE_14	C1501__80001102517
CASE_14	C1501__80001103778
CASE_14	C1501__80001104304
CASE_14	C1508__00069639
CASE_14	C1508__00082455
CASE_14	C1508__00107257
CASE_14	C1508__00128119
CASE_14	C1508__00174809
CASE_14	C1508__00180667
CASE_14	C1508__00238483
CASE_14	C1508__00245000
CASE_14	C1508__00269335
CASE_14	C1508__00280250
CASE_14	C1508__00304122
CASE_14	C1508__00307763
CASE_14	C1508__00308268
CASE_14	C1508__00308301
CASE_14	C1508__00328766
CASE_14	C1508__00329125
CASE_14	C1508__00340099
CASE_14	C1508__00341951
CASE_14	C1508__00344361
CASE_14	C1508__00347369
CASE_14	C1508__00347641
CASE_14	C1508__00347741
CASE_14	C1508__00348913
CASE_14	C1508__00349784
CASE_14	C1508__00350949
CASE_14	C1508__00351539
CASE_14	C1508__00365283
CASE_14	C1508__00365617
CASE_14	C1508__00365689
CASE_14	C1508__00369977
CASE_14	C1508__00370013
CASE_14	C1508__00370032
CASE_14	C1508__00370053
CASE_14	C1508__00373502
CASE_14	C1508__00373781
CASE_14	C1508__00373783
CASE_14	C1508__00378712
CASE_14	C1508__00432871
CASE_14	C1508__00434284
CASE_14	C1508__00434302
CASE_14	C1508__00443749
CASE_14	C1508__00446122
CASE_14	C1508__00446148
CASE_14	C1508__00448864
CASE_14	C1508__00450120
CASE_14	C1508__00450235
CASE_14	C1508__00450238
CASE_14	C1508__00450270
CASE_14	C1508__00451856
CASE_14	C1508__00451890
CASE_14	C1508__00452830
CASE_14	C1508__00452876
CASE_14	C1508__00452888
CASE_14	C1508__00452904
CASE_14	C1508__00454622
CASE_14	C1508__00454704
CASE_14	C1508__00454711
CASE_14	C1508__00454761
CASE_14	C1508__00455182
CASE_14	C1508__00455231
CASE_14	C1508__00455242
CASE_14	C1508__00459341
CASE_14	C1508__00475165
CASE_14	C1508__00475236
CASE_14	C1508__00475237
CASE_14	C1508__00475260
CASE_14	C1508__00475263
CASE_14	C1508__00475268
CASE_14	C1508__00476177
CASE_14	C1508__00476950
CASE_14	C1508__00476973
CASE_14	C1508__00480796
CASE_14	C1508__245440
CASE_14	C1508__251944
CASE_14	C1508__258742
CASE_14	C1508__443741
CASE_14	C1508__445577
CASE_14	C1508__446247
CASE_14	C1508__448893
CASE_14	C1508__450163
CASE_14	C1508__451866
CASE_14	C1508__452897
CASE_14	C1508__476964
CASE_14	C1508__480777
CASE_14	C1508__481657
CASE_14	C1508__483607
CASE_14	C1508__483651
CASE_14	C1508__483657
CASE_14	C1508__495323
CASE_14	C1508__504686
CASE_14	C1508__504945
CASE_14	C1508__506330
CASE_14	C1508__506353
CASE_14	C1508__506368
CASE_14	C1508__506692
CASE_14	C1508__506707
CASE_14	C1508__506739
CASE_14	C1508__506766
CASE_14	C1508__506793
CASE_14	C1508__508056
CASE_14	C1508__508070
CASE_14	C1508__508093
CASE_14	C1508__509545
CASE_14	C1508__514336
CASE_14	C1508__514356
