UUID	Barcode	Short Barcode
c79f4327-675d-4651-994d-e683096df9c3	TCGA-DK-A1AD-01A	TCGA-DK-A1AD-01
608eec1d-33bc-48dd-a928-49b09e87ccc8	TCGA-DK-A1A5-10A	TCGA-DK-A1A5-10
a9ef3ec5-b1c1-481f-89cf-1729fab50173	TCGA-DK-A1A5-01A	TCGA-DK-A1A5-01
584b35ef-decb-4a5d-aa61-c83bcb2d15b2	TCGA-BT-A0S7-10A	TCGA-BT-A0S7-10
a9b73851-4609-4df7-8eb8-45a56f4b2dd6	TCGA-BT-A0S7-01A	TCGA-BT-A0S7-01
64668aa0-dde5-4534-8cd0-378881e4a4e4	TCGA-DK-A1AG-01A	TCGA-DK-A1AG-01
a55072d2-eff0-4b87-8330-55022e8d6f39	TCGA-DK-A1AG-10A	TCGA-DK-A1AG-10
0157f04d-8289-4163-88ab-1d1aaacfcb7b	TCGA-CF-A1HS-10A	TCGA-CF-A1HS-10
0a01e5ba-5549-4027-9e84-1bbb163a8f07	TCGA-CF-A1HS-01A	TCGA-CF-A1HS-01
46b04710-466e-47f5-9c85-08bd686515d7	TCGA-C4-A0F1-01A	TCGA-C4-A0F1-01
8a3dabe6-85a3-43e6-9223-654b16a7180b	TCGA-DK-A1AB-10A	TCGA-DK-A1AB-10
7f6ea115-7795-4552-bb1c-33bfd5f9fe8a	TCGA-DK-A1AF-01A	TCGA-DK-A1AF-01
f9068385-0b96-48f6-8f72-5574688e6779	TCGA-DK-A1AF-10A	TCGA-DK-A1AF-10
2a07dbf4-d44c-4643-8a37-80e013dbe20b	TCGA-BT-A20P-11A	TCGA-BT-A20P-11
6b43eeec-4feb-4062-827a-e63ed8ce3820	TCGA-BT-A20P-01A	TCGA-BT-A20P-01
dbcc2fcb-a103-46da-9893-6ec689d2f98e	TCGA-CU-A0YN-01A	TCGA-CU-A0YN-01
1f547d01-1488-4bba-9c2a-113fa9f5c0d0	TCGA-PQ-A6FI-10A	TCGA-PQ-A6FI-10
7503e8e8-68c0-4243-93f2-399e0f4d9d10	TCGA-PQ-A6FN-01A	TCGA-PQ-A6FN-01
a047ba4b-e518-4252-b7df-19c410d9e32e	TCGA-PQ-A6FN-10A	TCGA-PQ-A6FN-10
bfe6a8b9-7c89-471d-b728-e9b34fabf4db	TCGA-S5-A6DX-01A	TCGA-S5-A6DX-01
1c4c59dc-b0b3-48b0-9888-42891cf1e8f8	TCGA-CF-A27C-10A	TCGA-CF-A27C-10
ead6792b-4e52-4c28-891c-6d8696873a13	TCGA-CF-A27C-01A	TCGA-CF-A27C-01
4d7d3354-6588-4e02-9354-ab5044ba1ab3	TCGA-BT-A20X-01A	TCGA-BT-A20X-01
f949b635-1bf1-457f-b72a-02f59753e467	TCGA-BT-A20X-11A	TCGA-BT-A20X-11
20231b7f-cb6a-4cd0-9c46-10d4e959d483	TCGA-BT-A20R-01A	TCGA-BT-A20R-01
4f6353e2-fb61-48b7-b784-3c0d391d708b	TCGA-BT-A20R-11A	TCGA-BT-A20R-11
7d4a83c7-af25-4446-bf54-3a24f942f118	TCGA-S5-A6DX-10A	TCGA-S5-A6DX-10
708501d2-b376-49ea-94ed-3e0ab73af619	TCGA-H4-A2HO-01A	TCGA-H4-A2HO-01
3a663626-0765-4dcb-8489-53f585e663ec	TCGA-G2-A2EO-01A	TCGA-G2-A2EO-01
ac3e15d8-5bae-4ee2-9032-9780f4ffeb68	TCGA-G2-A2EO-11A	TCGA-G2-A2EO-11
b695c910-8da4-4f65-94e3-bb8463305582	TCGA-G2-A2EJ-10A	TCGA-G2-A2EJ-10
829a349c-e8de-4d77-b7b9-5ea893fc583c	TCGA-DK-A2I1-10A	TCGA-DK-A2I1-10
f9bd70b2-6cde-48e5-9f0d-55d86ccfeba8	TCGA-DK-A2I1-01A	TCGA-DK-A2I1-01
fbad20ba-ee08-4d46-825b-870126aad539	TCGA-G2-A2EJ-01A	TCGA-G2-A2EJ-01
1650c0fb-03ff-45cb-93a6-a7544cef346e	TCGA-H4-A2HQ-10A	TCGA-H4-A2HQ-10
cbedc0db-39fd-4661-9531-cc24d422fac4	TCGA-H4-A2HQ-01A	TCGA-H4-A2HQ-01
45f8e4b6-5d36-47d7-a77d-e5e4c15848b3	TCGA-DK-A2I2-01A	TCGA-DK-A2I2-01
a94f8ae7-ce64-4bb3-9a15-1e65e273a4da	TCGA-DK-A2I2-10A	TCGA-DK-A2I2-10
2da969e6-9a63-4c03-8347-01a51496c224	TCGA-G2-A2EC-01A	TCGA-G2-A2EC-01
9f4ee11b-298a-4f1a-867a-86bba1372476	TCGA-G2-A2EC-10A	TCGA-G2-A2EC-10
2cd62676-762c-461d-b111-1f81e7cd5877	TCGA-GD-A2C5-01A	TCGA-GD-A2C5-01
68f5998d-53c5-4cc1-9249-2c24ae8579ad	TCGA-GD-A2C5-10A	TCGA-GD-A2C5-10
892eb338-9c49-4378-a934-623f4edacf7d	TCGA-GD-A2C5-11A	TCGA-GD-A2C5-11
c2288290-f17a-435c-90e7-5a4913f0c076	TCGA-G2-A2ES-01A	TCGA-G2-A2ES-01
f7d5544f-e86d-410f-995c-86a717742036	TCGA-G2-A2ES-11A	TCGA-G2-A2ES-11
1e01ef7b-b5fa-4045-b084-6c77fce0768e	TCGA-H4-A2HO-10A	TCGA-H4-A2HO-10
7a1b6c6d-2e87-4dd7-b1ec-7871f8d24611	TCGA-G2-A2EF-10A	TCGA-G2-A2EF-10
981f581e-32af-486b-9b60-0c8f1047c879	TCGA-G2-A2EF-01A	TCGA-G2-A2EF-01
085da7a1-e01d-4273-b5f2-7aab5d4d942a	TCGA-BT-A2LB-11A	TCGA-BT-A2LB-11
46dee0fd-8287-40ca-be34-7e93a66cc23b	TCGA-BT-A2LB-10A	TCGA-BT-A2LB-10
7c6178a6-6d4c-4def-b4ac-a064ab4a6c8a	TCGA-BT-A2LB-01A	TCGA-BT-A2LB-01
a536f8f9-3a68-4792-880d-387d78fd0c66	TCGA-DK-A2I6-01A	TCGA-DK-A2I6-01
e68c90da-b63a-4d90-9d2b-c0ffc796c9cc	TCGA-DK-A2I6-10A	TCGA-DK-A2I6-10
933f10b3-e2f5-472d-8ad1-2b9ec6f4157d	TCGA-G2-A2EK-10A	TCGA-G2-A2EK-10
ff1691f2-df11-4068-8d8d-a778f384ec60	TCGA-G2-A2EK-01A	TCGA-G2-A2EK-01
6ed52558-8039-4658-a245-78a29968ce2f	TCGA-BT-A2LA-01A	TCGA-BT-A2LA-01
90f1d206-3e97-4c88-922c-fe4773c37caa	TCGA-G2-A2EL-01A	TCGA-G2-A2EL-01
c109058d-19c0-44b5-bfb5-5bd6c9d4e3b8	TCGA-G2-A2EL-10A	TCGA-G2-A2EL-10
f12723ef-51a8-4071-b612-b47a14c2b459	TCGA-BT-A2LA-11A	TCGA-BT-A2LA-11
1e934a96-c1ce-4427-afd3-5f311fcd795f	TCGA-DK-A2HX-10A	TCGA-DK-A2HX-10
537f3fe6-4e8e-4570-827a-0f5cab193be0	TCGA-DK-A2HX-01A	TCGA-DK-A2HX-01
2356f78c-0653-468f-83db-6cf6107bd259	TCGA-FT-A3EE-01A	TCGA-FT-A3EE-01
2195b75e-157f-4547-9705-1e7e75666ca8	TCGA-E5-A2PC-01A	TCGA-E5-A2PC-01
6408217a-386d-4b4e-8416-c61b37ca5fee	TCGA-E5-A2PC-10A	TCGA-E5-A2PC-10
769ee027-5ed7-4ec2-86b5-fe40f9d6fb5a	TCGA-FD-A3B3-01A	TCGA-FD-A3B3-01
9e9fd5a9-9bbe-484f-90ee-6e35e49908df	TCGA-FD-A3B3-10A	TCGA-FD-A3B3-10
6895a68f-0efd-4b0e-8cf2-9195833dbba1	TCGA-FD-A3B4-01A	TCGA-FD-A3B4-01
a6de65c6-971c-4527-b5de-2ea7ec56bbda	TCGA-FD-A3B4-10A	TCGA-FD-A3B4-10
7a37ae7c-6b46-410d-ae2b-12fd868c25b3	TCGA-DK-A3IM-01A	TCGA-DK-A3IM-01
1c583727-98ee-45b2-a73e-cd2f543eb5c8	TCGA-DK-A3IM-10A	TCGA-DK-A3IM-10
6dfc7eac-19ed-4bbb-936a-9d4591c7c2b3	TCGA-FT-A3EE-10A	TCGA-FT-A3EE-10
65dbbe08-4645-4552-9a1a-e6f79a621013	TCGA-HQ-A2OE-01A	TCGA-HQ-A2OE-01
a360cc7f-d30b-48a5-ab63-3754e3a8c709	TCGA-HQ-A2OE-10A	TCGA-HQ-A2OE-10
1e375786-db8f-4a8c-ba1c-c6dd7de1a9be	TCGA-DK-A3IQ-01A	TCGA-DK-A3IQ-01
de282a5b-70c9-4e37-b665-5b185c91fe14	TCGA-DK-A3IQ-10A	TCGA-DK-A3IQ-10
6b48dae5-b757-450a-8248-65c2434a7afc	TCGA-DK-A3IT-01A	TCGA-DK-A3IT-01
6feb6861-fdcd-48b4-8b5b-e5b977832e17	TCGA-DK-A3IT-10A	TCGA-DK-A3IT-10
aeb379d5-b157-4bce-82c5-0cd0077db01f	TCGA-BT-A2LD-01A	TCGA-BT-A2LD-01
a06b15af-eac8-482a-90e2-8bd8e6154ad0	TCGA-BT-A2LD-10A	TCGA-BT-A2LD-10
8cf68bb1-5966-40cd-a038-e9e91e608766	TCGA-CF-A3MH-01A	TCGA-CF-A3MH-01
de21c647-75a9-4adf-af5c-c1b3507514a9	TCGA-CF-A3MH-10A	TCGA-CF-A3MH-10
a373568a-bbd3-4d67-92d6-96e8378065cf	TCGA-CF-A3MI-01A	TCGA-CF-A3MI-01
b43f4063-c931-47da-b4f7-14b6eb744dab	TCGA-CF-A3MI-10A	TCGA-CF-A3MI-10
59d6683f-5eb7-493d-8e8e-78b88be2cd70	TCGA-DK-A3IL-01A	TCGA-DK-A3IL-01
cd3cfb26-e66f-408e-81f6-3b61c247c976	TCGA-DK-A3IL-10A	TCGA-DK-A3IL-10
f8c14183-3982-44e5-967e-03967eaa8123	TCGA-DK-A3IN-01A	TCGA-DK-A3IN-01
57164a47-fbe9-4d70-9df4-5e16dbcfdcae	TCGA-DK-A3IN-10A	TCGA-DK-A3IN-10
d7d42434-85f8-40dc-84d6-d318ffcf791f	TCGA-FD-A3B7-10A	TCGA-FD-A3B7-10
9a27aa84-d541-4fa3-a798-d7559a5ae70c	TCGA-FD-A3B8-01A	TCGA-FD-A3B8-01
ce32612d-f504-4164-ae50-04c4ac2999fb	TCGA-GV-A3JX-01A	TCGA-GV-A3JX-01
05d0651a-0dd5-4bd6-a9b3-d0ed340649a4	TCGA-GV-A3JX-10A	TCGA-GV-A3JX-10
b9c39e8b-d689-499a-bc06-ce3bffc9996c	TCGA-DK-A3IU-01A	TCGA-DK-A3IU-01
1acf91c8-4971-4893-ac27-64ea4a4c3023	TCGA-CF-A3MG-01A	TCGA-CF-A3MG-01
97aaaee6-f7f3-451c-8149-b4a7b783a4fc	TCGA-CF-A3MG-10A	TCGA-CF-A3MG-10
8344ba96-586c-43c8-85cd-ebc951243777	TCGA-GC-A3I6-10A	TCGA-GC-A3I6-10
b02c03b6-24aa-42d3-9310-741de1ef0d30	TCGA-GV-A3JW-01A	TCGA-GV-A3JW-01
8c6edadf-707f-4529-8e90-16e5263e389d	TCGA-DK-A3IU-10A	TCGA-DK-A3IU-10
f9dedc8c-327d-456a-9c0b-e1ec58ae3169	TCGA-FD-A3B5-01A	TCGA-FD-A3B5-01
1e5eb200-7d4c-4a5e-8c1c-1ec04ec3fe0c	TCGA-FD-A3B5-10A	TCGA-FD-A3B5-10
d6818c85-5857-44b0-ad64-1eeb53b80606	TCGA-FD-A3B6-01A	TCGA-FD-A3B6-01
dc51d2c0-bac0-4a5c-bde4-efc727dca0e9	TCGA-FD-A3B6-10A	TCGA-FD-A3B6-10
a307ca46-3a09-4f0c-84ab-9a9e8954de38	TCGA-FD-A3B7-01A	TCGA-FD-A3B7-01
bb3b0c46-8f28-4a6c-8d8f-947730ec1d7c	TCGA-FD-A3B8-10A	TCGA-FD-A3B8-10
791e4058-e872-4af8-a431-f5782811f02a	TCGA-G2-A3IB-01A	TCGA-G2-A3IB-01
6ad50d2e-6f47-4d09-88e5-6a2b4f99bcfe	TCGA-G2-A3IB-10A	TCGA-G2-A3IB-10
fc529667-d055-4fc3-806d-c0431d9a6cff	TCGA-G2-A3IE-01A	TCGA-G2-A3IE-01
9df84d8a-dbde-4c67-b662-78f5e63fb43a	TCGA-G2-A3IE-10A	TCGA-G2-A3IE-10
db9442f6-38f2-4092-9e85-f5ec0c924025	TCGA-GC-A3I6-01A	TCGA-GC-A3I6-01
59b99c9a-d1c0-4cc0-953b-4358bcf9f392	TCGA-CF-A3MF-10A	TCGA-CF-A3MF-10
3d92f5a6-949a-4176-9309-4294cca6fc25	TCGA-CU-A3KJ-01A	TCGA-CU-A3KJ-01
76b6e3ec-6f76-43ba-9b90-35b64a47ae41	TCGA-CU-A3KJ-10A	TCGA-CU-A3KJ-10
aa0cccc2-14b3-4b88-b42c-25adf1764fe3	TCGA-DK-A2I4-01A	TCGA-DK-A2I4-01
df004bcd-cda8-4f2d-a83a-faf268d7d869	TCGA-DK-A2I4-10A	TCGA-DK-A2I4-10
110acee1-915f-43a2-b382-5d0af1fc167f	TCGA-BL-A3JM-01A	TCGA-BL-A3JM-01
4d4a9ab9-0fae-4393-978d-612c22d5b393	TCGA-BL-A3JM-11A	TCGA-BL-A3JM-11
0c439003-1b55-486c-b828-1b2bcae2fd6a	TCGA-GV-A3JW-10A	TCGA-GV-A3JW-10
449e18fb-cbc0-4365-aeec-edc6a6b276bd	TCGA-GV-A3JZ-01A	TCGA-GV-A3JZ-01
4ff20c48-29ee-4101-b409-c4573e38cf92	TCGA-DK-A3IK-01A	TCGA-DK-A3IK-01
9a2737f8-9e5d-4d4e-af7e-9f08f8e5752a	TCGA-DK-A3IK-10A	TCGA-DK-A3IK-10
956dedad-c152-4d04-b191-9a627f291efe	TCGA-DK-A3IS-01A	TCGA-DK-A3IS-01
b20dc28b-acfb-4719-b1ed-5aa084cd7c05	TCGA-DK-A3IS-10A	TCGA-DK-A3IS-10
bc065247-1179-4fc2-b45c-8efb13aade65	TCGA-DK-A3IV-01A	TCGA-DK-A3IV-01
d089cb7e-cd56-4438-87f9-281be9a22a7f	TCGA-DK-A3IV-10A	TCGA-DK-A3IV-10
e9889071-4c6e-4761-9d65-06c6b5989fb7	TCGA-CF-A3MF-01A	TCGA-CF-A3MF-01
66559b5f-ab2f-406b-9edb-0f5085eec7c5	TCGA-FD-A3N5-01A	TCGA-FD-A3N5-01
e5e8bc12-fb3c-4404-aee2-2b90a11384a0	TCGA-FD-A3N5-10A	TCGA-FD-A3N5-10
6cd6d1f4-d8e4-47f9-812f-eb7fec925f8d	TCGA-FD-A3N6-01A	TCGA-FD-A3N6-01
b14ed321-47ef-43c9-ba7e-8f36e576fdfb	TCGA-FD-A3N6-10A	TCGA-FD-A3N6-10
7bd000ab-6f48-4a9e-98a4-eaf47d6e3c05	TCGA-FD-A3NA-01A	TCGA-FD-A3NA-01
0271b8ca-3241-4f99-9ce4-d68b9f3d5084	TCGA-FD-A3NA-10A	TCGA-FD-A3NA-10
06a54ee0-6b26-49fa-8c3d-38d97027c679	TCGA-GV-A3JZ-10A	TCGA-GV-A3JZ-10
45f1a50a-8d05-48c5-8f82-ba4955117d1b	TCGA-GV-A3QI-01A	TCGA-GV-A3QI-01
074df1cb-b6b7-4d3f-9c0a-fe523b1854e0	TCGA-GV-A3QI-10A	TCGA-GV-A3QI-10
33a83e54-3be5-4a68-8ab0-d31d0bcd3b67	TCGA-BT-A3PH-01A	TCGA-BT-A3PH-01
9e7277ea-1a1c-4644-9a26-aa1e8a70b20e	TCGA-GV-A3JV-10B	TCGA-GV-A3JV-10
e3d22638-c0ae-48aa-a523-8c9a6cfbf063	TCGA-GD-A3OQ-01A	TCGA-GD-A3OQ-01
76ea53b1-0d5a-469c-839f-d2c23c5dc44e	TCGA-GD-A3OQ-10A	TCGA-GD-A3OQ-10
59ac02bd-bb4f-42f4-bc5e-8679d7d80d33	TCGA-BT-A3PH-10A	TCGA-BT-A3PH-10
29d79b83-fa80-490e-a8a1-c51c9ad061fe	TCGA-BT-A3PJ-01A	TCGA-BT-A3PJ-01
34ac9b44-6a13-4d4f-bdeb-ecbf30ed9b08	TCGA-BT-A3PJ-10A	TCGA-BT-A3PJ-10
25c7df23-777e-4e07-8b97-323035eadbf4	TCGA-GC-A3RB-10A	TCGA-GC-A3RB-10
c629cd55-54d7-4e31-ab90-955ebff0b20a	TCGA-GD-A3OS-01A	TCGA-GD-A3OS-01
c0773229-5a20-4451-9db5-f757e34921ae	TCGA-GD-A3OP-01A	TCGA-GD-A3OP-01
f7cef7a7-8615-493d-887f-7c9cd056680f	TCGA-GD-A3OP-10A	TCGA-GD-A3OP-10
22340b82-9219-49c6-b511-fda79f24f36e	TCGA-GD-A3OP-11A	TCGA-GD-A3OP-11
fb9b1639-242f-4019-937f-dd13c40d9c2b	TCGA-GV-A3QG-01A	TCGA-GV-A3QG-01
4d8fc916-872e-474f-9c66-e9f59d861130	TCGA-BT-A3PK-10A	TCGA-BT-A3PK-10
2f30fc3b-b3cc-402a-9596-9a052c0d918e	TCGA-GV-A3QG-10A	TCGA-GV-A3QG-10
deb7311f-e747-44ec-92c3-1e56cd5cacf2	TCGA-GV-A3QH-01A	TCGA-GV-A3QH-01
a5354509-a8c7-4af4-b545-b1024b6553c1	TCGA-GV-A3QH-10A	TCGA-GV-A3QH-10
491cb6b6-3b4e-46a3-9189-68734398d62e	TCGA-GD-A3OS-10A	TCGA-GD-A3OS-10
55072935-cd20-4355-897b-f60f77a18847	TCGA-GV-A3JV-01A	TCGA-GV-A3JV-01
fa1b5772-8254-49ba-a385-af8c9ac7fa4f	TCGA-GD-A3OQ-11A	TCGA-GD-A3OQ-11
8e9683f4-52b4-4646-921e-7bf89f56774a	TCGA-FD-A3SR-01A	TCGA-FD-A3SR-01
f09e1eeb-bcd5-4dba-92f0-7d4b34b81ce7	TCGA-BT-A3PK-01A	TCGA-BT-A3PK-01
b682e1f9-f9c8-41fb-9185-f734ff62917d	TCGA-GC-A3RB-01A	TCGA-GC-A3RB-01
fed73c89-75f1-45c9-b14b-7840c52c305f	TCGA-DK-A3WX-01A	TCGA-DK-A3WX-01
015e6b08-ab3c-4d1d-99e4-77b5e10bd7fc	TCGA-FD-A3SS-01A	TCGA-FD-A3SS-01
b6b39c54-c867-4e52-87c0-f1182c84554f	TCGA-FD-A3SM-10A	TCGA-FD-A3SM-10
127892ed-8a7a-41cb-8abe-353e09e6d327	TCGA-FD-A3SN-01A	TCGA-FD-A3SN-01
0d002f09-c85d-47dc-a642-d6127e629110	TCGA-FD-A3SN-10A	TCGA-FD-A3SN-10
869e3d55-cad8-436e-b6a8-7ed90ad0a535	TCGA-FD-A3SO-01A	TCGA-FD-A3SO-01
7bb8f66e-7d27-4a06-aa65-f1b39f5a73fd	TCGA-FD-A3SO-10A	TCGA-FD-A3SO-10
7e2b3335-b19a-4532-b0ed-1288d0e4c3a4	TCGA-FD-A3SP-10A	TCGA-FD-A3SP-10
a78a8c62-06ed-4562-b529-d30a5d1508e7	TCGA-FD-A3SQ-01A	TCGA-FD-A3SQ-01
9dbf916d-61dc-4447-a805-0419a35db9a0	TCGA-DK-A3X2-10A	TCGA-DK-A3X2-10
5c6a6ad1-2ecc-45bb-80e1-558eeb03ded9	TCGA-E7-A3X6-10A	TCGA-E7-A3X6-10
fabe5b98-4586-445d-9513-598bb7fd1909	TCGA-E7-A3Y1-01A	TCGA-E7-A3Y1-01
c731473c-dafc-4f28-9683-7fcf109d79d8	TCGA-E7-A3Y1-10A	TCGA-E7-A3Y1-10
491a8898-7cc5-45d9-9502-fd24399c239d	TCGA-FD-A3SJ-01A	TCGA-FD-A3SJ-01
f66ad788-e2d8-4688-820f-49a609701533	TCGA-CU-A3YL-01A	TCGA-CU-A3YL-01
67ecde91-9420-41f4-ae8a-5da68d3eeabc	TCGA-GC-A3WC-11A	TCGA-GC-A3WC-11
5f7de481-c011-43a8-844b-f47569499f0d	TCGA-FD-A3SM-01A	TCGA-FD-A3SM-01
91e7f41c-17b3-4724-96ef-d3c207b964e1	TCGA-GC-A3OO-01A	TCGA-GC-A3OO-01
f25e0b85-356a-4745-a382-947783e92ae3	TCGA-GC-A3OO-10C	TCGA-GC-A3OO-10
0a1e88e0-3593-40ba-86e5-751074885578	TCGA-FD-A3SL-01A	TCGA-FD-A3SL-01
347756fb-29dc-4a2a-8fd2-5b9ddadca907	TCGA-FD-A3SL-10A	TCGA-FD-A3SL-10
c261cdf0-d8c6-49a6-948d-54621aceb07e	TCGA-DK-A3X1-10A	TCGA-DK-A3X1-10
bb5cd3cb-6946-4178-a1bb-2cd75e5f61bd	TCGA-K4-A3WV-10A	TCGA-K4-A3WV-10
c8b4ed6d-69c0-4052-bec2-9fe6a3cfc481	TCGA-K4-A3WV-11A	TCGA-K4-A3WV-11
af6db5e4-2286-4123-9e49-ee03359fd09f	TCGA-GC-A3RC-01A	TCGA-GC-A3RC-01
196b49d2-9bb3-41ae-bd10-ae01835d4036	TCGA-GC-A3RC-10B	TCGA-GC-A3RC-10
1c60f60e-a3c6-43a1-a56e-ba68801d2d90	TCGA-GC-A3RD-01A	TCGA-GC-A3RD-01
623992fa-e316-4aef-9b0e-6c7eaa5121a5	TCGA-GC-A3RD-10B	TCGA-GC-A3RD-10
24f9d01b-1210-4716-9466-8fe9f3612b8b	TCGA-GC-A3WC-01A	TCGA-GC-A3WC-01
9bcd8c28-b397-41d2-a004-2b093eb9a739	TCGA-GC-A3WC-10A	TCGA-GC-A3WC-10
3d440a83-214e-432f-89d2-b523bfe7c6ef	TCGA-DK-A3X1-01A	TCGA-DK-A3X1-01
6647c98e-7aa1-49e4-a067-d53aebacff9c	TCGA-GV-A3QF-01A	TCGA-GV-A3QF-01
96f2f621-e9e7-4e8f-b6b5-58b1dff50fd1	TCGA-GV-A3QF-10A	TCGA-GV-A3QF-10
54070ae0-0c10-4c10-b8bb-a7313b80a45f	TCGA-K4-A3WS-01A	TCGA-K4-A3WS-01
ed18ee2c-9a9a-4c03-9a0a-03eda70a233f	TCGA-K4-A3WS-10A	TCGA-K4-A3WS-10
3adfa409-a9f8-4edb-aaf7-c5285ae5f895	TCGA-K4-A3WV-01A	TCGA-K4-A3WV-01
3032f083-b2a7-4b52-87e6-b8c68b3281c9	TCGA-FD-A3SJ-10A	TCGA-FD-A3SJ-10
3592a9c5-124e-428f-b1f9-40429c591429	TCGA-FD-A3SP-01A	TCGA-FD-A3SP-01
75448068-ded8-42f0-bb99-6d1c4b3ffa4e	TCGA-CU-A3QU-01A	TCGA-CU-A3QU-01
b69b6173-4486-441b-a064-11221248c33e	TCGA-CU-A3QU-10B	TCGA-CU-A3QU-10
f3592a46-aabb-4f24-9bc4-4471fa33b37a	TCGA-CU-A3YL-10A	TCGA-CU-A3YL-10
3681f425-bca8-40b9-929e-dc5752d38d69	TCGA-DK-A3WX-10A	TCGA-DK-A3WX-10
33d579b3-198d-46ca-b2cf-574a0673e26f	TCGA-DK-A3WY-01A	TCGA-DK-A3WY-01
95115280-63b5-4c4c-b240-e53abcb87160	TCGA-DK-A3WY-10A	TCGA-DK-A3WY-10
3cc80b9b-b7b5-42bf-83cc-212a828128ee	TCGA-FD-A3SS-10A	TCGA-FD-A3SS-10
5a66149f-8fb0-41bc-880c-56d5541e3d94	TCGA-G2-A3VY-01A	TCGA-G2-A3VY-01
d108e059-4a2d-41aa-a776-0661ae5d90ca	TCGA-G2-A3VY-10A	TCGA-G2-A3VY-10
5c631ce8-f96a-4c35-a459-556fc4ab21e1	TCGA-GC-A3BM-01A	TCGA-GC-A3BM-01
3b816277-91cb-413e-bc7c-ba33cd72b67d	TCGA-DK-A3X2-01A	TCGA-DK-A3X2-01
554ae735-9991-4cb3-afe8-4951490bd709	TCGA-E7-A3X6-01A	TCGA-E7-A3X6-01
9090938a-4845-482f-8cd3-c74b9dee11d1	TCGA-GC-A3BM-10A	TCGA-GC-A3BM-10
bfba8167-6acc-47f8-b7aa-e9ab2b2f1005	TCGA-GC-A3BM-11A	TCGA-GC-A3BM-11
d6e68b46-7fb2-4aee-8a99-ef0962049ec5	TCGA-FD-A3SQ-10A	TCGA-FD-A3SQ-10
26a72200-0064-43c2-84b6-bbf18bcacf0f	TCGA-FD-A3SR-10A	TCGA-FD-A3SR-10
59c94c10-41dc-4599-aa18-ae37f3715134	TCGA-FJ-A3Z7-01A	TCGA-FJ-A3Z7-01
bd5f4d8d-98a5-4319-8710-01fb995b731c	TCGA-FJ-A3Z7-10A	TCGA-FJ-A3Z7-10
7f7de45f-a8cb-4273-82db-fb3dc7e080a7	TCGA-FJ-A3ZE-01A	TCGA-FJ-A3ZE-01
9606581b-1e91-4a91-865d-878b08631782	TCGA-GC-A3YS-01A	TCGA-GC-A3YS-01
9d689e1b-3366-4b34-b287-31df87661957	TCGA-BT-A42B-01A	TCGA-BT-A42B-01
bedfb69c-9841-402b-b9b7-8df29c1ce500	TCGA-FJ-A3ZF-10A	TCGA-FJ-A3ZF-10
979c176f-5c5c-45ad-a430-beb929d47035	TCGA-GU-A42R-01A	TCGA-GU-A42R-01
bba61901-44e2-4984-a86b-148fb7c0defb	TCGA-GU-A42R-10A	TCGA-GU-A42R-10
e177c1c1-9337-46d7-ac35-13d94af7f5d3	TCGA-GC-A3YS-10A	TCGA-GC-A3YS-10
f91a5f96-cd62-4bdb-b4aa-15c24bee80de	TCGA-K4-A3WU-01B	TCGA-K4-A3WU-01
f59fe904-a384-45e8-af25-b8c5c3205f6a	TCGA-K4-A3WU-10A	TCGA-K4-A3WU-10
2be11ad6-bbec-4ee0-ba0d-63686ad5d7e0	TCGA-BT-A42B-10A	TCGA-BT-A42B-10
27ffec24-0c2e-45a7-b992-bd7adc9ad1ee	TCGA-DK-A3WW-10A	TCGA-DK-A3WW-10
9bf2d470-cbc4-454a-95ab-3109f045684c	TCGA-GV-A3QK-01B	TCGA-GV-A3QK-01
d40485be-825d-4ad1-bf80-e2028f438516	TCGA-GV-A3QK-10A	TCGA-GV-A3QK-10
384aea4d-d779-49d2-aa44-9945ab702fa2	TCGA-BT-A42C-01A	TCGA-BT-A42C-01
c70b4888-c3e2-41ca-aa3c-5e6c2181d737	TCGA-FJ-A3ZE-10A	TCGA-FJ-A3ZE-10
bf3850ef-e650-4727-bcd5-6608bfca2ae2	TCGA-FJ-A3ZF-01A	TCGA-FJ-A3ZF-01
4c06644f-7517-4388-9eb5-9a1d73b86e2f	TCGA-BT-A42E-10A	TCGA-BT-A42E-10
562e3f7f-0930-4426-89b1-228c0efedb6e	TCGA-CF-A47S-10A	TCGA-CF-A47S-10
fe1b2be2-296a-4b78-a009-cfb676357323	TCGA-GV-A40E-01A	TCGA-GV-A40E-01
52158680-2327-4774-95ea-927d3437594e	TCGA-GV-A40E-10A	TCGA-GV-A40E-10
fe3f7c73-8e04-48ba-af35-e369f5c62e98	TCGA-GV-A40G-01A	TCGA-GV-A40G-01
153a53fe-41d0-43e5-abcc-2ab9b422f856	TCGA-GV-A40G-10A	TCGA-GV-A40G-10
96d15419-9c95-442b-b0c1-66d560066568	TCGA-BT-A42C-10A	TCGA-BT-A42C-10
5f78ba36-59d4-475e-9582-df5e361876b5	TCGA-DK-A3WW-01A	TCGA-DK-A3WW-01
b19a7c0e-bcf9-46f4-899d-1e68407a206b	TCGA-BT-A42E-01A	TCGA-BT-A42E-01
d5f2a552-91c3-4750-a66f-30c3c854d6e1	TCGA-BT-A42F-01A	TCGA-BT-A42F-01
1ba51784-d680-40a7-870f-a3d7278645ae	TCGA-BT-A42F-10A	TCGA-BT-A42F-10
